h_fib,lda0,Reflectance_port_1,Transmittance_port_2,Absorptance
1.88500e+00,5.08575e-01,9.99945e-01,1.20484e-06,5.34332e-05
1.88500e+00,5.08750e-01,9.99949e-01,1.30172e-06,4.99440e-05
1.88500e+00,5.08925e-01,9.99952e-01,1.41936e-06,4.67895e-05
1.88500e+00,5.09100e-01,9.99954e-01,1.57276e-06,4.41952e-05
1.88500e+00,5.09275e-01,9.99956e-01,1.78439e-06,4.24620e-05
1.88500e+00,5.09450e-01,9.99956e-01,2.08621e-06,4.19886e-05
1.88500e+00,5.09625e-01,9.99954e-01,2.52766e-06,4.33297e-05
1.88500e+00,5.09800e-01,9.99949e-01,3.19838e-06,4.73442e-05
1.88500e+00,5.09975e-01,9.99940e-01,4.29171e-06,5.55759e-05
1.88500e+00,5.10150e-01,9.99922e-01,6.32063e-06,7.14568e-05
1.88500e+00,5.10325e-01,9.99883e-01,1.11527e-05,1.05733e-04
1.88500e+00,5.10500e-01,9.99747e-01,3.12015e-05,2.21700e-04
1.88500e+00,5.10675e-01,9.95427e-01,8.07286e-04,3.76527e-03
1.88500e+00,5.10850e-01,9.99223e-01,1.52209e-04,6.24313e-04
1.88500e+00,5.11025e-01,9.99533e-01,8.84008e-05,3.78886e-04
1.88500e+00,5.11200e-01,9.99125e-01,2.15881e-04,6.58839e-04
1.88500e+00,5.11375e-01,9.36120e-01,2.70769e-02,3.68029e-02
1.88500e+00,5.11550e-01,9.97420e-01,2.61272e-04,2.31847e-03
1.88500e+00,5.11725e-01,9.73069e-01,7.74893e-05,2.68534e-02
1.88500e+00,5.11900e-01,9.98872e-01,2.02357e-05,1.10815e-03
1.88500e+00,5.12075e-01,9.99692e-01,1.13553e-05,2.96752e-04
1.88500e+00,5.12250e-01,9.99837e-01,7.29647e-06,1.55301e-04
1.88500e+00,5.12425e-01,9.99880e-01,5.12358e-06,1.14888e-04
1.88500e+00,5.12600e-01,9.99895e-01,3.84859e-06,1.01160e-04
1.88500e+00,5.12775e-01,9.99900e-01,3.06852e-06,9.65681e-05
1.88500e+00,5.12950e-01,9.99901e-01,2.60949e-06,9.62559e-05
1.88500e+00,5.13125e-01,9.99897e-01,2.42721e-06,1.00303e-04
1.88500e+00,5.13300e-01,9.99882e-01,2.67149e-06,1.15339e-04
1.88500e+00,5.13475e-01,9.99805e-01,4.70980e-06,1.90249e-04
1.88500e+00,5.13650e-01,9.40029e-01,1.67591e-03,5.82955e-02
1.88500e+00,5.13825e-01,9.99920e-01,1.53391e-06,7.89333e-05
1.88500e+00,5.14000e-01,9.99957e-01,4.81247e-07,4.22035e-05
1.89000e+00,5.00000e-01,9.99799e-01,1.65486e-05,1.84286e-04
1.89000e+00,5.00175e-01,9.99576e-01,4.61700e-05,3.77483e-04
1.89000e+00,5.00350e-01,9.97467e-01,3.41386e-04,2.19156e-03
1.89000e+00,5.00525e-01,9.91438e-01,1.30340e-03,7.25843e-03
1.89000e+00,5.00700e-01,9.98909e-01,1.83614e-04,9.07554e-04
1.89000e+00,5.00875e-01,8.69374e-01,2.46546e-02,1.05971e-01
1.89000e+00,5.01050e-01,9.99799e-01,1.76167e-05,1.83709e-04
1.89000e+00,5.01225e-01,9.99879e-01,5.52977e-06,1.15848e-04
1.89000e+00,5.01400e-01,9.99896e-01,3.02004e-06,1.01445e-04
1.89000e+00,5.01575e-01,9.99902e-01,1.92260e-06,9.64699e-05
1.89000e+00,5.01750e-01,9.99904e-01,1.32726e-06,9.47584e-05
1.89000e+00,5.01925e-01,9.99905e-01,9.87590e-07,9.43777e-05
1.89000e+00,5.02100e-01,9.99905e-01,7.99360e-07,9.45271e-05
1.89000e+00,5.02275e-01,9.99904e-01,7.04833e-07,9.49397e-05
1.89000e+00,5.02450e-01,9.99904e-01,6.67680e-07,9.57371e-05
1.89000e+00,5.02625e-01,9.99902e-01,6.65556e-07,9.74011e-05
1.89000e+00,5.02800e-01,9.99898e-01,6.87409e-07,1.00838e-04
1.89000e+00,5.02975e-01,9.99892e-01,7.32250e-07,1.07665e-04
1.89000e+00,5.03150e-01,9.99878e-01,8.10112e-07,1.21054e-04
1.89000e+00,5.03325e-01,9.99851e-01,9.49426e-07,1.48230e-04
1.89000e+00,5.03500e-01,9.99790e-01,1.22591e-06,2.09016e-04
1.89000e+00,5.03675e-01,9.99623e-01,1.89075e-06,3.74801e-04
1.89000e+00,5.03850e-01,9.98931e-01,4.28098e-06,1.06504e-03
1.89000e+00,5.04025e-01,9.88668e-01,3.36097e-05,1.12988e-02
1.89000e+00,5.04200e-01,9.94388e-01,1.20615e-05,5.59986e-03
1.89000e+00,5.04375e-01,9.98697e-01,2.58605e-06,1.30016e-03
1.89000e+00,5.04550e-01,9.99043e-01,3.96542e-06,9.52977e-04
1.89000e+00,5.04725e-01,9.94138e-01,9.88406e-05,5.76336e-03
1.89000e+00,5.04900e-01,9.99689e-01,1.64445e-05,2.94837e-04
1.89000e+00,5.05075e-01,9.99921e-01,3.99879e-06,7.45607e-05
1.89000e+00,5.05250e-01,9.99940e-01,2.12747e-06,5.82342e-05
1.89000e+00,5.05425e-01,9.99945e-01,1.47694e-06,5.39698e-05
1.89000e+00,5.05600e-01,9.99946e-01,1.16794e-06,5.25250e-05
1.89000e+00,5.05775e-01,9.99946e-01,9.95511e-07,5.26762e-05
1.89000e+00,5.05950e-01,9.99945e-01,8.89616e-07,5.40503e-05
1.89000e+00,5.06125e-01,9.99943e-01,8.20317e-07,5.63626e-05
1.89000e+00,5.06300e-01,9.99940e-01,7.72662e-07,5.93015e-05
1.89000e+00,5.06475e-01,9.99937e-01,7.38289e-07,6.25208e-05
1.89000e+00,5.06650e-01,9.99934e-01,7.12191e-07,6.56617e-05
1.89000e+00,5.06825e-01,9.99931e-01,6.91426e-07,6.83846e-05
1.89000e+00,5.07000e-01,9.99929e-01,6.74608e-07,7.04004e-05
1.89000e+00,5.07175e-01,9.99928e-01,6.61670e-07,7.14969e-05
1.89000e+00,5.07350e-01,9.99928e-01,6.53582e-07,7.15568e-05
1.89000e+00,5.07525e-01,9.99929e-01,6.51905e-07,7.05663e-05
1.89000e+00,5.07700e-01,9.99931e-01,6.58217e-07,6.86119e-05
1.89000e+00,5.07875e-01,9.99933e-01,6.73622e-07,6.58623e-05
1.89000e+00,5.08050e-01,9.99937e-01,6.98536e-07,6.25368e-05
1.89000e+00,5.08225e-01,9.99940e-01,7.32823e-07,5.88667e-05
1.89000e+00,5.08400e-01,9.99944e-01,7.76154e-07,5.50621e-05
1.89000e+00,5.08575e-01,9.99948e-01,8.28450e-07,5.12956e-05
1.89000e+00,5.08750e-01,9.99951e-01,8.90286e-07,4.77038e-05
1.89000e+00,5.08925e-01,9.99955e-01,9.63287e-07,4.44032e-05
1.89000e+00,5.09100e-01,9.99957e-01,1.05053e-06,4.15132e-05
1.89000e+00,5.09275e-01,9.99960e-01,1.15694e-06,3.91792e-05
1.89000e+00,5.09450e-01,9.99961e-01,1.28976e-06,3.75953e-05
1.89000e+00,5.09625e-01,9.99962e-01,1.45900e-06,3.70223e-05
1.89000e+00,5.09800e-01,9.99961e-01,1.67881e-06,3.78044e-05
1.89000e+00,5.09975e-01,9.99958e-01,1.97046e-06,4.03883e-05
1.89000e+00,5.10150e-01,9.99952e-01,2.36917e-06,4.53583e-05
1.89000e+00,5.10325e-01,9.99944e-01,2.93900e-06,5.35112e-05
1.89000e+00,5.10500e-01,9.99930e-01,3.80966e-06,6.60362e-05
1.89000e+00,5.10675e-01,9.99910e-01,5.28529e-06,8.50490e-05
1.89000e+00,5.10850e-01,9.99876e-01,8.25993e-06,1.15604e-04
1.89000e+00,5.11025e-01,9.99806e-01,1.66041e-05,1.76898e-04
1.89000e+00,5.11200e-01,9.99484e-01,6.95999e-05,4.46835e-04
1.89000e+00,5.11375e-01,9.86290e-01,2.73495e-03,1.09752e-02
1.89000e+00,5.11550e-01,9.99447e-01,8.71022e-05,4.65953e-04
1.89000e+00,5.11725e-01,9.99426e-01,8.86362e-05,4.85217e-04
1.89000e+00,5.11900e-01,9.98688e-01,3.25693e-04,9.86488e-04
1.89000e+00,5.12075e-01,9.86307e-01,5.95393e-03,7.73949e-03
1.89000e+00,5.12250e-01,9.94070e-01,1.39771e-04,5.79011e-03
1.89000e+00,5.12425e-01,9.95288e-01,3.95025e-05,4.67200e-03
1.89000e+00,5.12600e-01,9.99412e-01,1.77297e-05,5.70531e-04
1.89000e+00,5.12775e-01,9.99764e-01,1.02262e-05,2.26015e-04
1.89000e+00,5.12950e-01,9.99851e-01,6.71629e-06,1.42287e-04
1.89000e+00,5.13125e-01,9.99883e-01,4.81900e-06,1.12014e-04
1.89000e+00,5.13300e-01,9.99898e-01,3.70860e-06,9.83211e-05
1.89000e+00,5.13475e-01,9.99905e-01,3.04560e-06,9.15947e-05
1.89000e+00,5.13650e-01,9.99908e-01,2.69238e-06,8.95879e-05
1.89000e+00,5.13825e-01,9.99903e-01,2.65598e-06,9.44359e-05
1.89000e+00,5.14000e-01,9.99876e-01,3.30905e-06,1.20942e-04
1.89500e+00,5.00000e-01,9.99911e-01,3.28261e-06,8.56280e-05
1.89500e+00,5.00175e-01,9.99902e-01,4.56498e-06,9.38945e-05
1.89500e+00,5.00350e-01,9.99884e-01,6.84475e-06,1.09189e-04
1.89500e+00,5.00525e-01,9.99848e-01,1.15596e-05,1.40377e-04
1.89500e+00,5.00700e-01,9.99756e-01,2.41451e-05,2.20163e-04
1.89500e+00,5.00875e-01,9.99358e-01,8.11300e-05,5.61353e-04
1.89500e+00,5.01050e-01,9.84455e-01,2.36216e-03,1.31829e-02
1.89500e+00,5.01225e-01,9.97900e-01,3.61768e-04,1.73827e-03
1.89500e+00,5.01400e-01,9.98366e-01,3.58394e-04,1.27591e-03
1.89500e+00,5.01575e-01,9.99443e-01,1.03179e-04,4.54158e-04
1.89500e+00,5.01750e-01,9.99856e-01,1.03391e-05,1.33906e-04
1.89500e+00,5.01925e-01,9.99889e-01,4.21881e-06,1.06731e-04
1.89500e+00,5.02100e-01,9.99899e-01,2.54429e-06,9.80144e-05
1.89500e+00,5.02275e-01,9.99904e-01,1.83091e-06,9.38423e-05
1.89500e+00,5.02450e-01,9.99907e-01,1.46202e-06,9.13480e-05
1.89500e+00,5.02625e-01,9.99909e-01,1.24945e-06,8.96860e-05
1.89500e+00,5.02800e-01,9.99910e-01,1.11800e-06,8.86695e-05
1.89500e+00,5.02975e-01,9.99911e-01,1.03369e-06,8.84230e-05
1.89500e+00,5.03150e-01,9.99910e-01,9.81120e-07,8.93048e-05
1.89500e+00,5.03325e-01,9.99907e-01,9.54817e-07,9.19729e-05
1.89500e+00,5.03500e-01,9.99901e-01,9.56295e-07,9.76256e-05
1.89500e+00,5.03675e-01,9.99890e-01,9.94829e-07,1.08603e-04
1.89500e+00,5.03850e-01,9.99869e-01,1.09363e-06,1.29974e-04
1.89500e+00,5.04025e-01,9.99824e-01,1.31055e-06,1.74415e-04
1.89500e+00,5.04200e-01,9.99717e-01,1.81619e-06,2.81136e-04
1.89500e+00,5.04375e-01,9.99374e-01,3.31345e-06,6.22976e-04
1.89500e+00,5.04550e-01,9.97177e-01,1.18180e-05,2.81130e-03
1.89500e+00,5.04725e-01,9.72446e-01,8.87669e-05,2.74654e-02
1.89500e+00,5.04900e-01,9.97797e-01,5.61963e-06,2.19733e-03
1.89500e+00,5.05075e-01,9.98997e-01,2.76566e-06,9.99788e-04
1.89500e+00,5.05250e-01,9.98586e-01,9.58875e-06,1.40490e-03
1.89500e+00,5.05425e-01,9.95990e-01,1.03534e-04,3.90616e-03
1.89500e+00,5.05600e-01,9.99876e-01,5.86984e-06,1.18585e-04
1.89500e+00,5.05775e-01,9.99933e-01,2.46456e-06,6.46787e-05
1.89500e+00,5.05950e-01,9.99940e-01,1.55489e-06,5.81101e-05
1.89500e+00,5.06125e-01,9.99941e-01,1.16050e-06,5.77919e-05
1.89500e+00,5.06300e-01,9.99940e-01,9.44960e-07,5.94083e-05
1.89500e+00,5.06475e-01,9.99937e-01,8.09716e-07,6.18479e-05
1.89500e+00,5.06650e-01,9.99935e-01,7.17190e-07,6.45155e-05
1.89500e+00,5.06825e-01,9.99932e-01,6.51067e-07,6.69642e-05
1.89500e+00,5.07000e-01,9.99931e-01,6.03930e-07,6.88439e-05
1.89500e+00,5.07175e-01,9.99930e-01,5.72293e-07,6.99025e-05
1.89500e+00,5.07350e-01,9.99929e-01,5.54222e-07,6.99930e-05
1.89500e+00,5.07525e-01,9.99930e-01,5.48183e-07,6.90754e-05
1.89500e+00,5.07700e-01,9.99932e-01,5.52598e-07,6.72118e-05
1.89500e+00,5.07875e-01,9.99935e-01,5.65786e-07,6.45487e-05
1.89500e+00,5.08050e-01,9.99938e-01,5.86107e-07,6.12885e-05
1.89500e+00,5.08225e-01,9.99942e-01,6.12154e-07,5.76514e-05
1.89500e+00,5.08400e-01,9.99946e-01,6.42936e-07,5.38422e-05
1.89500e+00,5.08575e-01,9.99949e-01,6.77985e-07,5.00309e-05
1.89500e+00,5.08750e-01,9.99953e-01,7.17381e-07,4.63525e-05
1.89500e+00,5.08925e-01,9.99956e-01,7.61737e-07,4.29187e-05
1.89500e+00,5.09100e-01,9.99959e-01,8.12186e-07,3.98377e-05
1.89500e+00,5.09275e-01,9.99962e-01,8.70413e-07,3.72310e-05
1.89500e+00,5.09450e-01,9.99964e-01,9.38757e-07,3.52490e-05
1.89500e+00,5.09625e-01,9.99965e-01,1.02039e-06,3.40824e-05
1.89500e+00,5.09800e-01,9.99965e-01,1.11960e-06,3.39711e-05
1.89500e+00,5.09975e-01,9.99964e-01,1.24227e-06,3.52094e-05
1.89500e+00,5.10150e-01,9.99960e-01,1.39667e-06,3.81472e-05
1.89500e+00,5.10325e-01,9.99955e-01,1.59499e-06,4.31838e-05
1.89500e+00,5.10500e-01,9.99947e-01,1.85600e-06,5.07569e-05
1.89500e+00,5.10675e-01,9.99936e-01,2.21032e-06,6.13259e-05
1.89500e+00,5.10850e-01,9.99922e-01,2.71092e-06,7.53680e-05
1.89500e+00,5.11025e-01,9.99903e-01,3.45735e-06,9.34293e-05
1.89500e+00,5.11200e-01,9.99879e-01,4.65921e-06,1.16362e-04
1.89500e+00,5.11375e-01,9.99847e-01,6.84008e-06,1.46213e-04
1.89500e+00,5.11550e-01,9.99798e-01,1.17142e-05,1.90039e-04
1.89500e+00,5.11725e-01,9.99685e-01,2.84845e-05,2.86367e-04
1.89500e+00,5.11900e-01,9.98487e-01,2.58638e-04,1.25462e-03
1.89500e+00,5.12075e-01,9.98692e-01,2.31313e-04,1.07674e-03
1.89500e+00,5.12250e-01,9.99472e-01,6.24322e-05,4.65223e-04
1.89500e+00,5.12425e-01,9.99316e-01,9.52840e-05,5.88606e-04
1.89500e+00,5.12600e-01,9.97789e-01,6.11966e-04,1.59874e-03
1.89500e+00,5.12775e-01,9.96687e-01,8.91884e-04,2.42109e-03
1.89500e+00,5.12950e-01,9.74123e-01,1.13141e-04,2.57638e-02
1.89500e+00,5.13125e-01,9.98491e-01,3.49108e-05,1.47441e-03
1.89500e+00,5.13300e-01,9.99617e-01,1.66142e-05,3.66803e-04
1.89500e+00,5.13475e-01,9.99805e-01,9.94852e-06,1.84977e-04
1.89500e+00,5.13650e-01,9.99867e-01,6.74074e-06,1.26554e-04
1.89500e+00,5.13825e-01,9.99894e-01,4.96987e-06,1.00771e-04
1.89500e+00,5.14000e-01,9.99909e-01,3.92268e-06,8.72606e-05
1.90000e+00,5.00000e-01,9.99927e-01,1.21226e-06,7.18024e-05
1.90000e+00,5.00175e-01,9.99926e-01,1.38414e-06,7.28502e-05
1.90000e+00,5.00350e-01,9.99923e-01,1.62028e-06,7.51845e-05
1.90000e+00,5.00525e-01,9.99919e-01,1.96183e-06,7.91243e-05
1.90000e+00,5.00700e-01,9.99912e-01,2.48867e-06,8.52681e-05
1.90000e+00,5.00875e-01,9.99902e-01,3.37243e-06,9.49329e-05
1.90000e+00,5.01050e-01,9.99883e-01,5.03977e-06,1.11507e-04
1.90000e+00,5.01225e-01,9.99846e-01,8.81285e-06,1.45671e-04
1.90000e+00,5.01400e-01,9.99734e-01,2.06585e-05,2.45339e-04
1.90000e+00,5.01575e-01,9.98997e-01,1.03316e-04,8.99803e-04
1.90000e+00,5.01750e-01,9.71190e-01,3.53152e-03,2.52788e-02
1.90000e+00,5.01925e-01,9.98937e-01,1.59440e-04,9.03398e-04
1.90000e+00,5.02100e-01,7.49470e-01,6.01770e-02,1.90353e-01
1.90000e+00,5.02275e-01,9.99784e-01,3.18179e-05,1.84256e-04
1.90000e+00,5.02450e-01,9.99877e-01,9.10622e-06,1.13847e-04
1.90000e+00,5.02625e-01,9.99897e-01,4.81865e-06,9.80206e-05
1.90000e+00,5.02800e-01,9.99906e-01,3.20914e-06,9.09406e-05
1.90000e+00,5.02975e-01,9.99911e-01,2.40333e-06,8.68463e-05
1.90000e+00,5.03150e-01,9.99914e-01,1.93186e-06,8.42439e-05
1.90000e+00,5.03325e-01,9.99916e-01,1.62862e-06,8.26809e-05
1.90000e+00,5.03500e-01,9.99916e-01,1.42234e-06,8.21213e-05
1.90000e+00,5.03675e-01,9.99916e-01,1.27916e-06,8.28036e-05
1.90000e+00,5.03850e-01,9.99914e-01,1.18287e-06,8.52678e-05
1.90000e+00,5.04025e-01,9.99908e-01,1.12773e-06,9.05238e-05
1.90000e+00,5.04200e-01,9.99898e-01,1.11686e-06,1.00476e-04
1.90000e+00,5.04375e-01,9.99880e-01,1.16576e-06,1.18989e-04
1.90000e+00,5.04550e-01,9.99844e-01,1.31618e-06,1.54886e-04
1.90000e+00,5.04725e-01,9.99766e-01,1.68463e-06,2.32148e-04
1.90000e+00,5.04900e-01,9.99561e-01,2.67859e-06,4.36264e-04
1.90000e+00,5.05075e-01,9.98727e-01,6.58444e-06,1.26628e-03
1.90000e+00,5.05250e-01,9.86983e-01,5.74437e-05,1.29600e-02
1.90000e+00,5.05425e-01,9.94475e-01,2.07056e-05,5.50413e-03
1.90000e+00,5.05600e-01,9.98677e-01,4.09878e-06,1.31879e-03
1.90000e+00,5.05775e-01,9.99005e-01,2.73142e-06,9.92080e-04
1.90000e+00,5.05950e-01,9.93064e-01,3.61150e-05,6.89990e-03
1.90000e+00,5.06125e-01,9.99656e-01,6.01317e-06,3.38235e-04
1.90000e+00,5.06300e-01,9.99916e-01,1.85866e-06,8.17505e-05
1.90000e+00,5.06475e-01,9.99933e-01,1.15763e-06,6.54647e-05
1.90000e+00,5.06650e-01,9.99935e-01,8.88484e-07,6.42587e-05
1.90000e+00,5.06825e-01,9.99934e-01,7.50690e-07,6.54388e-05
1.90000e+00,5.07000e-01,9.99932e-01,6.70574e-07,6.68612e-05
1.90000e+00,5.07175e-01,9.99932e-01,6.21826e-07,6.78272e-05
1.90000e+00,5.07350e-01,9.99931e-01,5.92763e-07,6.80181e-05
1.90000e+00,5.07525e-01,9.99932e-01,5.77285e-07,6.73017e-05
1.90000e+00,5.07700e-01,9.99934e-01,5.71721e-07,6.56800e-05
1.90000e+00,5.07875e-01,9.99936e-01,5.73556e-07,6.32582e-05
1.90000e+00,5.08050e-01,9.99939e-01,5.80938e-07,6.02112e-05
1.90000e+00,5.08225e-01,9.99943e-01,5.92518e-07,5.67436e-05
1.90000e+00,5.08400e-01,9.99946e-01,6.07420e-07,5.30535e-05
1.90000e+00,5.08575e-01,9.99950e-01,6.25230e-07,4.93092e-05
1.90000e+00,5.08750e-01,9.99954e-01,6.45952e-07,4.56459e-05
1.90000e+00,5.08925e-01,9.99957e-01,6.69939e-07,4.21751e-05
1.90000e+00,5.09100e-01,9.99960e-01,6.97832e-07,3.90015e-05
1.90000e+00,5.09275e-01,9.99963e-01,7.30527e-07,3.62394e-05
1.90000e+00,5.09450e-01,9.99965e-01,7.69181e-07,3.40264e-05
1.90000e+00,5.09625e-01,9.99967e-01,8.15255e-07,3.25324e-05
1.90000e+00,5.09800e-01,9.99967e-01,8.70605e-07,3.19666e-05
1.90000e+00,5.09975e-01,9.99966e-01,9.37632e-07,3.25780e-05
1.90000e+00,5.10150e-01,9.99964e-01,1.01952e-06,3.46520e-05
1.90000e+00,5.10325e-01,9.99960e-01,1.12062e-06,3.84975e-05
1.90000e+00,5.10500e-01,9.99954e-01,1.24703e-06,4.44239e-05
1.90000e+00,5.10675e-01,9.99946e-01,1.40748e-06,5.27041e-05
1.90000e+00,5.10850e-01,9.99935e-01,1.61465e-06,6.35258e-05
1.90000e+00,5.11025e-01,9.99921e-01,1.88731e-06,7.69380e-05
1.90000e+00,5.11200e-01,9.99905e-01,2.25404e-06,9.28091e-05
1.90000e+00,5.11375e-01,9.99886e-01,2.76057e-06,1.10828e-04
1.90000e+00,5.11550e-01,9.99866e-01,3.48562e-06,1.30587e-04
1.90000e+00,5.11725e-01,9.99844e-01,4.57916e-06,1.51815e-04
1.90000e+00,5.11900e-01,9.99819e-01,6.37057e-06,1.74929e-04
1.90000e+00,5.12075e-01,9.99788e-01,9.74796e-06,2.02651e-04
1.90000e+00,5.12250e-01,9.99734e-01,1.80453e-05,2.47465e-04
1.90000e+00,5.12425e-01,9.99540e-01,5.57204e-05,4.04538e-04
1.90000e+00,5.12600e-01,9.45139e-01,1.10355e-02,4.38256e-02
1.90000e+00,5.12775e-01,9.99346e-01,8.71370e-05,5.66771e-04
1.90000e+00,5.12950e-01,9.99512e-01,5.42094e-05,4.33921e-04
1.90000e+00,5.13125e-01,9.99263e-01,1.21686e-04,6.14872e-04
1.90000e+00,5.13300e-01,9.94348e-01,2.11001e-03,3.54212e-03
1.90000e+00,5.13475e-01,9.96001e-01,3.67297e-04,3.63189e-03
1.90000e+00,5.13650e-01,9.93120e-01,9.22411e-05,6.78758e-03
1.90000e+00,5.13825e-01,9.99357e-01,2.88267e-05,6.13855e-04
1.90000e+00,5.14000e-01,9.99756e-01,1.52222e-05,2.29060e-04
